geometry,feature_index,id,backend_name,status,start_time,running_start_time,cpu,memory,duration,costs
"{'type': 'Feature', 'properties': {'NUTS_ID': 'ITI14', 'LEVL_CODE': 3, 'CNTR_CODE': 'IT', 'NAME_LATN': 'Firenze', 'NUTS_NAME': 'Firenze', 'MOUNT_TYPE': 1.0, 'URBN_TYPE': 1.0, 'COAST_TYPE': None}, 'geometry': {'type': 'MultiPolygon', 'coordinates': [[[[11.447500794000064, 44.20150723900008], [11.459049152000034, 44.188818741000034], [11.462040836000028, 44.189919591000034], [11.467660678000072, 44.19198752500006], [11.46896349900004, 44.186368016000074], [11.469365337000056, 44.18463475300007], [11.473124379000069, 44.184233336000034], [11.485303566000027, 44.18293275500008], [11.488280762000045, 44.18050677200006], [11.48565416300005, 44.17780510700004], [11.484453039000073, 44.17656965500004], [11.502936914000031, 44.16333780800005], [11.511682957000062, 44.163299144000064], [11.515582505000054, 44.15932465900005], [11.517538784000067, 44.157330786000045], [11.523990181000045, 44.15628414500003], [11.524959594000052, 44.15764001100007], [11.543348923000053, 44.153607728000054], [11.551933653000049, 44.15932465900005], [11.552995184000054, 44.16257275000004], [11.553850311000076, 44.165189284000064], [11.563800472000025, 44.16732592300008], [11.570012010000028, 44.16374424900005], [11.574708264000037, 44.16103631300007], [11.580235869000035, 44.16146190200004], [11.589390359000049, 44.16216673800005], [11.597306564000064, 44.15932465900005], [11.601923102000057, 44.15766722700005], [11.604899665000062, 44.15932465900005], [11.608545436000043, 44.161354723000045], [11.612998613000059, 44.15932465900005], [11.615382256000032, 44.158238030000064], [11.616693869000073, 44.144242802000065], [11.611428929000056, 44.14149947800007], [11.604041893000044, 44.13765042500006], [11.602615017000062, 44.13081532100006], [11.601595897000038, 44.12593347600006], [11.597997044000067, 44.12521745000004], [11.588921735000042, 44.123411830000066], [11.584599754000067, 44.11219258500006], [11.59750659100007, 44.11735816000004], [11.600270230000035, 44.118464224000036], [11.613857643000074, 44.11909306500007], [11.640426329000036, 44.110621233000074], [11.645433351000065, 44.10477045400006], [11.64950612000007, 44.10001136300008], [11.67445135500003, 44.11393366300007], [11.67742209100004, 44.11813309100006], [11.680514090000031, 44.122503935000054], [11.691056514000024, 44.12140244100004], [11.702690724000036, 44.12018687400007], [11.715906596000025, 44.122540506000064], [11.722001395000063, 44.12112482800006], [11.73214573000007, 44.12326130200006], [11.744053189000056, 44.12576910300004], [11.75295807200007, 44.120518393000054], [11.748268704000054, 44.104602793000026], [11.740123692000054, 44.098544538000056], [11.735744373000045, 44.08696794300005], [11.712384798000073, 44.06867594500005], [11.710634802000072, 44.067305590000046], [11.698188506000065, 44.05323737200007], [11.696867216000044, 44.04668245900007], [11.69471496600005, 44.03600516200004], [11.689867805000063, 44.032044420000034], [11.68614554900006, 44.02900286700003], [11.685236001000021, 44.02732460900006], [11.681909697000037, 44.021187059000056], [11.66683443200003, 44.01920348200008], [11.658380059000024, 44.018091070000025], [11.66002990000004, 44.013670158000025], [11.66300962400004, 44.00568569600006], [11.65562981000005, 44.00510677700004], [11.649771692000058, 44.00464722900006], [11.65210302500003, 43.99824300800003], [11.652126917000032, 43.99817737500007], [11.646041395000054, 43.990657061000036], [11.653934396000068, 43.97597350900003], [11.666030338000041, 43.97271153100007], [11.678461706000064, 43.96264735600005], [11.688316751000059, 43.95875817900003], [11.692620693000038, 43.953222045000075], [11.683286332000023, 43.93696892400004], [11.694433737000054, 43.92895830900005], [11.704799019000063, 43.927490661000036], [11.717304825000042, 43.92095376300006], [11.713694735000047, 43.91181312000003], [11.713954284000067, 43.89864314400006], [11.708787309000058, 43.887239229000045], [11.710189004000028, 43.87743053300005], [11.691167561000043, 43.873069789000056], [11.685711433000051, 43.87405460300005], [11.67042656600006, 43.87681347500006], [11.659652152000035, 43.87088773200003], [11.650835660000041, 43.86027760500008], [11.651833942000053, 43.85173835000006], [11.65266938700006, 43.84459199200006], [11.641315976000044, 43.845556024000075], [11.631053791000056, 43.84642739900005], [11.623964922000027, 43.83350204300007], [11.625137117000065, 43.83147677000005], [11.628854283000067, 43.82505439400006], [11.628150325000036, 43.82155424700005], [11.622210592000044, 43.81473565500005], [11.610027911000032, 43.80990335600006], [11.608397472000036, 43.80925663700003], [11.60484156900003, 43.81020640600008], [11.604453228000068, 43.801943642000026], [11.603767273000074, 43.787348509000026], [11.597564523000074, 43.78199809500006], [11.59459617500005, 43.771418537000045], [11.593443432000072, 43.77108818200003], [11.582968083000026, 43.76808613700007], [11.582707356000071, 43.761884389000045], [11.586908378000032, 43.752005627000074], [11.588866039000038, 43.747402160000036], [11.584135059000062, 43.74390745200003], [11.574591084000076, 43.73685745200004], [11.573197893000042, 43.73260443500004], [11.579297257000064, 43.71964094800006], [11.592621955000027, 43.71503558900008], [11.59491319600005, 43.71424367700007], [11.610557021000034, 43.69457927500008], [11.609401459000026, 43.68599364200003], [11.601599197000041, 43.68568630300007], [11.595891932000029, 43.685461488000044], [11.565798400000062, 43.672656430000075], [11.541150794000032, 43.66216866000008], [11.540874721000023, 43.655867829000044], [11.542860744000052, 43.652788831000066], [11.546419394000054, 43.64727173800003], [11.543984038000076, 43.64478117900006], [11.53557027100004, 43.64383731100003], [11.509030410000037, 43.640860031000045], [11.504179746000034, 43.63800779300004], [11.483942064000075, 43.62610783400004], [11.491602217000036, 43.62296336400004], [11.49521797400007, 43.62147910700003], [11.50080684300002, 43.611746726000035], [11.503477252000039, 43.607096513000045], [11.509328495000034, 43.60136235200008], [11.516633426000055, 43.59420359100005], [11.514160229000026, 43.59086619000004], [11.513036348000071, 43.589349594000055], [11.515051966000044, 43.58692355200003], [11.520182848000047, 43.58074791000007], [11.513695367000025, 43.57776288700006], [11.507255436000037, 43.57898646900003], [11.492636410000046, 43.578779171000065], [11.476739253000062, 43.583184938000045], [11.466682743000035, 43.585972017000074], [11.465357201000074, 43.583892251000066], [11.463713676000054, 43.581313573000045], [11.454834995000056, 43.578621475000034], [11.452714323000066, 43.577978468000026], [11.45220523100005, 43.57722729400007], [11.44781617800004, 43.570751175000055], [11.436430935000033, 43.56284341800006], [11.423183239000025, 43.56184115600007], [11.408068097000069, 43.56069761100008], [11.404791326000066, 43.55378822800003], [11.397507433000044, 43.548229013000025], [11.385975476000056, 43.54636065100004], [11.38338374600005, 43.53861567600006], [11.381635522000067, 43.53339138700005], [11.36462300100004, 43.52668724700004], [11.362174658000072, 43.52756757900005], [11.355656340000053, 43.52991132100004], [11.350244362000069, 43.52725327500008], [11.33555199400007, 43.52776786900006], [11.313054916000056, 43.52015722700003], [11.307275058000073, 43.51820193200007], [11.302437075000057, 43.51961102200005], [11.294039445000067, 43.51980947200008], [11.29117982400004, 43.52933640400005], [11.29018984000004, 43.532634571000074], [11.274569727000028, 43.54504228600007], [11.269617762000053, 43.54581303200007], [11.270624205000047, 43.53715470100008], [11.271505323000042, 43.529574522000075], [11.252602685000056, 43.50847657700007], [11.251596014000029, 43.50834438900006], [11.244417019000025, 43.50740169800008], [11.245713980000062, 43.501987470000074], [11.246365770000068, 43.499266540000065], [11.220899760000066, 43.48821556400003], [11.218942351000067, 43.487366146000056], [11.218580921000068, 43.487077648000025], [11.211201730000028, 43.48118747900003], [11.203585992000058, 43.481967886000064], [11.190020170000025, 43.489302139000074], [11.178003078000074, 43.49053533500006], [11.188619354000025, 43.506666077000034], [11.194460259000039, 43.51554095300003], [11.183185429000048, 43.52067454300004], [11.160190460000024, 43.50768054100007], [11.153970556000047, 43.49973738500006], [11.153802015000053, 43.49927438000003], [11.149107553000022, 43.48637804700007], [11.138999504000026, 43.478364879000026], [11.122520890000033, 43.47674411400004], [11.119583919000036, 43.48742228200007], [11.118992233000029, 43.48957352100007], [11.112716105000061, 43.49647603600005], [11.09046475200006, 43.50977222700004], [11.080162089000055, 43.51592853500006], [11.072626675000038, 43.526323724000065], [11.059854801000029, 43.52799036400006], [11.051304826000035, 43.53495650100007], [11.03831429500002, 43.536798428000054], [11.034075139000038, 43.54659336700007], [10.977736858000071, 43.51546872700004], [10.965728839000064, 43.51317283900005], [10.962960211000052, 43.50510847000004], [10.955333557000074, 43.49688052400006], [10.956140813000047, 43.487218711000025], [10.960762855000041, 43.479455588000064], [10.952091371000051, 43.45215908900008], [10.919210973000077, 43.45781279100004], [10.913324808000027, 43.46236341600007], [10.909234002000062, 43.46552603900005], [10.899426152000046, 43.464757046000045], [10.896342101000073, 43.46325236000007], [10.888566663000063, 43.459458780000034], [10.871499099000062, 43.46057885000005], [10.869850313000029, 43.46522964400003], [10.867065726000021, 43.473084234000055], [10.858416263000038, 43.47554095400005], [10.852438574000075, 43.47723880600006], [10.856346748000021, 43.48191531800006], [10.860723519000032, 43.487152553000044], [10.85321127800006, 43.495199349000075], [10.846100472000046, 43.49539856600006], [10.83883355100005, 43.495602156000075], [10.842329990000053, 43.50290978500004], [10.845817218000036, 43.51019816000007], [10.840358413000047, 43.51659979400006], [10.832170287000054, 43.52620214800004], [10.825177048000057, 43.54108157300004], [10.834623512000064, 43.55545263800008], [10.83973454900007, 43.55709101000008], [10.843485017000035, 43.55829324300004], [10.847473469000022, 43.56292522600006], [10.843623215000036, 43.56656003200004], [10.839220916000045, 43.56735762000005], [10.833339882000075, 43.568423118000055], [10.831003327000076, 43.572108128000025], [10.835665937000044, 43.57457286600004], [10.83910200400004, 43.576389232000054], [10.840436227000055, 43.58720020700008], [10.836381672000073, 43.59264193300004], [10.834428947000049, 43.59526273800003], [10.83426195100003, 43.598014068000055], [10.833785912000053, 43.60585699300003], [10.830181310000057, 43.610449489000075], [10.829179383000053, 43.61089511800003], [10.822430435000058, 43.61389685800003], [10.826159310000037, 43.61991724600006], [10.83218541900004, 43.61931859200007], [10.835745175000056, 43.618964953000045], [10.84335259200003, 43.62321356000007], [10.85211890100004, 43.62810938800004], [10.862109115000067, 43.62215875100003], [10.873803534000047, 43.61519301000004], [10.874896310000054, 43.61945142600007], [10.874973049000062, 43.619750467000074], [10.87843615600002, 43.624909615000036], [10.886774242000058, 43.627766509000026], [10.889218743000072, 43.637213501000076], [10.897419315000036, 43.63496871800004], [10.901412636000032, 43.63387560700005], [10.933905502000073, 43.65749759800008], [10.928100794000045, 43.65944052700007], [10.915854968000076, 43.66353940300007], [10.91545644000007, 43.66948419800008], [10.913465020000046, 43.672656430000075], [10.908227428000032, 43.680999652000025], [10.89998718000004, 43.682830085000035], [10.888608714000043, 43.69609690300007], [10.889866074000054, 43.70158288400006], [10.890690427000038, 43.705179616000066], [10.88247253000003, 43.70973205700005], [10.880202476000022, 43.71098959100004], [10.879456853000022, 43.71305594000006], [10.877246501000059, 43.71918149800007], [10.85256002400007, 43.71862138100005], [10.840164066000057, 43.716052243000036], [10.824542068000028, 43.71281448800005], [10.825629574000061, 43.709035132000054], [10.826052050000044, 43.70756692000003], [10.822337117000075, 43.70400260800005], [10.813333214000068, 43.70608068200005], [10.80050135700003, 43.70365422400005], [10.795432192000021, 43.70849964000007], [10.793336489000069, 43.71726935200007], [10.792756589000021, 43.719696009000074], [10.779631696000024, 43.73582913800004], [10.769184125000038, 43.73818804300004], [10.765450097000041, 43.73903113100005], [10.754328758000042, 43.74566710400006], [10.737422270000025, 43.75483325500005], [10.71600064100005, 43.77578657000004], [10.711116187000073, 43.78633390500005], [10.727781510000057, 43.814152094000065], [10.736252516000036, 43.812123420000034], [10.74405564500006, 43.80937871900005], [10.769385366000051, 43.800469150000026], [10.786897685000042, 43.79908512000003], [10.804355198000053, 43.80490917000003], [10.81567450600005, 43.808685437000065], [10.816755468000053, 43.80133075200007], [10.817282619000025, 43.797744101000035], [10.812754279000046, 43.78881305500005], [10.814877399000068, 43.78947248500003], [10.82001114600007, 43.791938886000025], [10.82564433300007, 43.794901605000064], [10.826160983000022, 43.795093820000034], [10.839103541000043, 43.79990897700003], [10.840164066000057, 43.80134061800004], [10.843395792000024, 43.801480413000036], [10.847502636000058, 43.80291463100008], [10.853886181000064, 43.80137884100003], [10.856041150000067, 43.80062227600007], [10.87309268100006, 43.79463584000007], [10.896279732000039, 43.79534770400005], [10.91793283800007, 43.80169200500006], [10.934405683000023, 43.81653776300004], [10.942014914000026, 43.82339540100003], [10.956436322000059, 43.81901944700007], [10.964120140000034, 43.81248093900007], [10.978756718000056, 43.79500793100004], [10.978378665000037, 43.79101787800005], [10.977842761000034, 43.785361832000035], [10.998825625000052, 43.77718742900004], [11.01223879400004, 43.77524939500006], [11.01795984000006, 43.77844814500003], [11.019835611000076, 43.779496926000036], [11.02670282400004, 43.77956738100005], [11.029849599000045, 43.77462399800004], [11.034780949000037, 43.76687716300006], [11.04585004300003, 43.764310899000066], [11.055866630000025, 43.759231818000046], [11.064951636000046, 43.77606792200004], [11.062350827000046, 43.777942679000034], [11.058246972000063, 43.78090088500005], [11.060674599000038, 43.78892952600006], [11.069974202000026, 43.79130772700006], [11.07502263400005, 43.79259877000004], [11.070630470000026, 43.797192695000035], [11.062971355000059, 43.80520364300003], [11.061371148000035, 43.81432616300003], [11.062103827000044, 43.81637962800005], [11.07082828700004, 43.824541141000054], [11.077571117000048, 43.82312065900004], [11.082103182000026, 43.818571235000036], [11.090464749000034, 43.818641240000034], [11.093761851000068, 43.81866884400006], [11.10287919600006, 43.826020293000056], [11.120032043000037, 43.84921748100004], [11.125660018000076, 43.85682864900008], [11.129397435000044, 43.85554501800004], [11.134798768000053, 43.853689908000035], [11.143745330000058, 43.85850187400007], [11.148055276000036, 43.868163363000065], [11.140951894000068, 43.87840975600005], [11.135471335000034, 43.886315280000076], [11.14011402500006, 43.892327633000036], [11.14616643200003, 43.900165591000075], [11.145019468000044, 43.90351098100007], [11.143527186000028, 43.907863570000075], [11.157118087000072, 43.91620847100006], [11.158797434000064, 43.91646817000003], [11.168103384000062, 43.917907272000036], [11.165923787000054, 43.92233924100003], [11.163098141000035, 43.92808487800005], [11.161728439000058, 43.93597807800006], [11.16805669200005, 43.94005518600005], [11.171586309000077, 43.94232921400004], [11.17513165400004, 43.95166157600005], [11.170596386000057, 43.96114991800005], [11.170032831000071, 43.96232894500008], [11.171241614000053, 43.966509193000036], [11.173404861000051, 43.97399019200003], [11.172483218000025, 43.976821967000035], [11.171331913000074, 43.98035938400005], [11.17325280600005, 43.98321417600005], [11.179286699000045, 43.99218162500006], [11.17577097800006, 44.00413015100003], [11.174054861000059, 44.009962546000054], [11.180628673000058, 44.01393707200003], [11.187522667000053, 44.01810518000008], [11.19072579300007, 44.028647480000075], [11.185481654000057, 44.03578855500007], [11.179819123000073, 44.04349936600005], [11.180711354000039, 44.05032842800006], [11.184233977000076, 44.05493972700003], [11.185813991000032, 44.05700804800006], [11.186186947000067, 44.06210933600005], [11.187010324000028, 44.07337148200003], [11.20127807700004, 44.084067084000026], [11.204582294000033, 44.08496794500007], [11.211952666000059, 44.08697740100007], [11.206670012000075, 44.091026905000035], [11.200354429000072, 44.09586821600004], [11.202439550000065, 44.10072098300003], [11.213942896000049, 44.09902946300008], [11.219054393000022, 44.10007268000004], [11.227812138000047, 44.101860069000054], [11.237552141000037, 44.099350908000076], [11.245269387000064, 44.09736283700005], [11.253688387000068, 44.10415096500003], [11.263695399000028, 44.10427409000005], [11.25979274100007, 44.115001274000065], [11.250380120000045, 44.11623590700003], [11.228098823000039, 44.12755500800006], [11.223124323000036, 44.127790239000035], [11.219724644000053, 44.127951], [11.197175421000054, 44.14185171500003], [11.194342172000063, 44.14598098100004], [11.195750047000047, 44.15139861400007], [11.209569187000056, 44.15070945200006], [11.214459280000028, 44.15046558200004], [11.217522121000059, 44.15150552800003], [11.23895931100003, 44.15878423300006], [11.271003112000074, 44.158830919000025], [11.275203335000072, 44.157279327000026], [11.280267697000056, 44.15540851500003], [11.28349853100002, 44.15904322400007], [11.283748694000053, 44.15932465900005], [11.286684210000033, 44.16262713400005], [11.289997232000076, 44.16425463000007], [11.29654851500004, 44.16747289700004], [11.296291086000053, 44.169301766000046], [11.295976721000045, 44.17153512200008], [11.299658604000058, 44.17200223000003], [11.302437075000057, 44.17235472500005], [11.315524129000039, 44.17667073100006], [11.32094365000006, 44.18202751900003], [11.324389676000067, 44.191834449000055], [11.325337414000046, 44.19453158400006], [11.342292259000033, 44.20490521600004], [11.363171451000028, 44.203705599000045], [11.370502574000056, 44.201740836000056], [11.378488041000026, 44.19960070700006], [11.386259714000062, 44.20460477100005], [11.387407546000077, 44.207629041000075], [11.389223217000051, 44.21241291200005], [11.395897782000077, 44.22042210500007], [11.419396042000074, 44.23544964700005], [11.42199498900004, 44.23987957000003], [11.45047560300003, 44.22100414300007], [11.453892862000032, 44.21165246000004], [11.452020889000039, 44.20868134400007], [11.447500794000064, 44.20150723900008]]]]}}",0,j-2604300634354a379d9a0d292c73a234,backend,finished,2026-04-30T06:34:35Z,2026-04-30T06:36:39Z,360 cpu-seconds,2826240 mb-seconds,184 seconds,4
